country_name,country_code,indicator_name,indicator_code,value,year
Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.287,2018
Singapore,SGP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2015
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.297,2016
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.3211648653355,2016
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7448492397769,2015
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.727,2017
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.196,2017
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.6776735365129,2017
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.799,2018
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.942,2017
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.582,2016
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.806,2016
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.6446620067182,2017
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.0166676388257,2017
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.341,2015
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2015
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.749,2018
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.696,2015
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.695,2015
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5550920185359,2018
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.0151256716181,2018
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.325,2017
Sao Tome and Principe,STP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.598,2019
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.322,2017
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.678,2019
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.482,2019
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.898,2018
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.735,2019
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.357,2015
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.614,2019
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.084,2019
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.366,2016
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2015
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.674,2015
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.773,2017
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.0041141311702,2016
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.641468801197,2015
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.495,2018
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.506,2019
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.192,2016
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.861,2019
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.48,2016
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.6786148250796,2019
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.944,2016
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.398,2018
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.691,2018
West Bank and Gaza,PSE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.368,2015
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.448,2015
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.724,2017
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.179,2015
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.245,2018
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.528,2016
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.0012686241627,2015
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.248,2018
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.15,2017
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.829,2015
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.077,2017
Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.181,2015
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.812,2019
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.1463250923278,2016
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.77,2019
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.7846664624354,2015
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.6813053543495,2016
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.352,2018
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.4566915281038,2017
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.236823193129,2015
Rwanda,RWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.056,2016
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.055,2018
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.75,2015
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.154,2015
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.942,2016
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.856,2016
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.4523877530498,2018
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.17,2018
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.25,2019
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.1844843229932,2016
Central Europe and the Baltics,CEB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.4383562985671,2019
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.14,2018
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.981,2019
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.225,2015
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.153,2018
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.506,2016
Greenland,GRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.574,2017
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.501,2019
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.4,2015
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.121,2016
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.041,2017
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.167,2017
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.2176857209648,2019
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.88,2018
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.779,2016
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.411,2018
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.587,2019
Sierra Leone,SLE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.636,2017
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.961,2016
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.379,2015
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.962,2016
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.039,2019
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.376,2019
Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.186,2017
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.49,2015
"Korea, Dem. People’s Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.678,2017
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2017
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.188,2019
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.317,2016
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.315,2017
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.5,2015
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.777,2015
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.672,2018
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.2798533425847,2018
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.669,2017
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.674,2018
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.602,2015
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.806,2015
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.211,2018
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.587,2017
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.015,2016
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.3263376167399,2016
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.5407961348857,2019
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.5,2019
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.917,2016
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.713,2017
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.615,2018
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.838,2015
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.091,2015
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.858,2017
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.307,2016
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.46,2018
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.309,2019
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.0,2015
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.293,2017
San Marino,SMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,97.072,2017
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.092,2018
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.2962864779961,2016
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.144,2017
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.793,2018
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.3702814721235,2016
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.835,2016
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.49,2015
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.210048948767,2018
"Venezuela, RB",VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.24,2019
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.005,2017
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.7578858702446,2017
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.9204683060135,2016
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.736,2019
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.832,2016
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2019
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2016
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.078,2017
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.526,2015
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.5,2017
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.6414836935534,2017
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.855,2019
Saudi Arabia,SAU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.401,2016
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2019
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2019
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.3616940875178,2019
Somalia,SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.816,2016
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.428,2018
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.626,2015
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.062,2017
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.961,2015
"Yemen, Rep.",YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.394,2016
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.937,2018
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.572,2017
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.228,2016
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.8281238914958,2015
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.173045483989,2018
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.388,2018
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.358,2015
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.899,2019
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2017
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.8230784783682,2017
"Korea, Dem. People’s Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.471,2016
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.784,2017
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.626,2019
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.776,2018
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.85,2016
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.6440266684742,2018
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.368,2017
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.774,2018
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.24,2017
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.5075724328654,2018
Faroe Islands,FRO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.777,2016
Serbia,SRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.696,2015
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2017
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.247,2015
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.2283515216553,2018
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2016
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2016
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.477,2017
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.895,2018
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.25,2016
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.256,2018
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,95.045,2015
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.533,2016
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.31,2017
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.599,2017
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.2931502422037,2019
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.707,2019
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.5965028738945,2019
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.405,2019
